constraints_hash,constraint_type,n_x,n_c,qubo_string,has_feasible_solution,n_layers_h,total_time_hr_h,AR_h,AR_feas_h,p_feasible_h,p_optimal_h,converged_h,finished_h,n_layers_p,total_time_hr_p,AR_p,AR_feas_p,p_feasible_p,p_optimal_p,converged_p,finished_p,max_total_time_hr,min_total_time_hr
"['4*x_3 + 5*x_1 + 3*x_5 + 7*x_2 + 6*x_4 <= 11', 'x_3 + x_4 + x_5 + x_2 <= 2', 'x_5 + x_1 + x_4 - x_2 - x_0 - x_3 == 0']",knapsack+cardinality+flow,6,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -2*x_0 x_3 + -5*x_0 x_4 + 4*x_0 x_5 + -2*x_1 + -5*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + -5*x_1 x_5 + -1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 2*x_3 + 3*x_3 x_4 + -1*x_3 x_5 + -4*x_4 + -2*x_4 x_5 + -2*x_5,True,5,0.24743008448017967,0.9475071388363298,0.14850000000000002,0.2781,0.0487,False,True,5.0,0.49918441315491996,0.840107694159274,0.05582727272727272,0.1184,0.0123,False,True,0.49918441315491996,0.24743008448017967
"['4*x_2 + 6*x_4 + 2*x_3 + 10*x_5 <= 7', 'x_2 + x_3 + x_5 + x_4 + x_1 >= 1']",knapsack+cardinality,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.006511629886097378,0.8857618732379408,0.532915625,0.9966,0.0137,True,True,5.0,0.5165764167573716,0.783494964999719,0.11691562499999998,0.2949,0.0029,False,True,0.5165764167573716,0.006511629886097378
"['2*x_3*x_3 + 5*x_3*x_0 + 2*x_3*x_1 + 2*x_0*x_0 + 1*x_0*x_1 + 1*x_1*x_1 <= 7', 'x_5 + x_1 + x_2 + x_0 <= 3', 'x_5 + x_4 + x_1 == 0']",cardinality+quadratic_knapsack+cardinality,6,3, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,True,1,0.013144195278485616,0.9659117719985941,0.018619999999999963,0.9973,0.0,True,True,5.0,0.5453086276186837,0.861450610544532,0.07018999999999999,0.1448,0.0258,False,True,0.5453086276186837,0.013144195278485616
"['5*x_2*x_2 + 3*x_2*x_3 + 5*x_2*x_0 + 4*x_3*x_3 + 5*x_3*x_0 + 3*x_0*x_0 <= 14', 'x_3 + x_2 + x_0 + x_1 == 1']",cardinality+quadratic_knapsack,4,2, -3*x_0 + -1*x_0 x_1 + -1*x_0 x_2 + 3*x_0 x_3 + -4*x_1 + -3*x_1 x_2 + -3*x_1 x_3 + 1*x_2 + 2*x_2 x_3 + -5*x_3,True,1,0.009875897765159607,0.9628948722962662,0.5260333333333335,1.0,0.2648,True,True,5.0,0.5670464176601834,0.9016781535755481,0.1546,0.2452,0.0695,False,True,0.5670464176601834,0.009875897765159607
"['10*x_1 + 8*x_0 + 10*x_4 <= 9', '10*x_3 + 1*x_0 + 9*x_4 <= 7', '5*x_3 + 4*x_4 + 1*x_0 <= 6']",knapsack+knapsack+knapsack,5,3, -2*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + -5*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -4*x_1 x_4 + -2*x_2 + -4*x_2 x_3 + -1*x_2 x_4 + -5*x_3 + -5*x_3 x_4,True,1,0.005589751998583476,0.9585171630620254,0.5377666666666666,0.9995,0.3709,True,True,5.0,0.5758591515488095,0.7912502713704077,0.06290000000000005,0.1304,0.0419,False,True,0.5758591515488095,0.005589751998583476
"['3*x_0*x_0 + 1*x_0*x_4 + 3*x_0*x_3 + 5*x_4*x_4 + 2*x_4*x_3 + 2*x_3*x_3 <= 8', 'x_3 + x_1 + x_2 >= 0']",cardinality+quadratic_knapsack,5,2, -3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + -4*x_1 + -1*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -5*x_2 + 4*x_2 x_3 + 1*x_2 x_4 + -2*x_3 + -4*x_3 x_4 + 1*x_4,True,1,0.008801479074690076,0.9563617093462695,0.24839999999999998,0.9939,0.0,True,True,5.0,0.5975799966520733,0.8573400190485169,0.2440357142857143,0.642,0.0346,False,True,0.5975799966520733,0.008801479074690076
"['9*x_1 + 9*x_2 + 4*x_7 + 1*x_0 <= 9', 'x_2 + x_0 + x_7 + x_3 <= 4', 'x_5 + x_0 + x_7 + x_2 + x_1 <= 5']",knapsack+cardinality+cardinality,8,3, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,True,5,0.6284965640968747,0.8340070241167713,0.19836363636363635,0.4186,0.0012,False,True,,,,,,,,False,0.6284965640968747,0.6284965640968747
"['1*x_4 + 6*x_5 + 9*x_0 + 8*x_6 + 9*x_1 <= 18', 'x_7 + x_5 + x_1 + x_2 + x_4 >= 4']",cardinality+knapsack,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.014408132036526997,0.8700918625788493,0.40962571428571426,0.8229,0.0005,True,True,5.0,0.680420533352428,0.8353118147723626,0.0330742857142857,0.0717,0.0039,False,True,0.680420533352428,0.014408132036526997
"['9*x_5 + 9*x_4 + 4*x_2 + 1*x_1 <= 9', 'x_1 + x_7 + x_0 + x_3 + x_2 >= 1', 'x_4 + x_6 + x_7 == 0']",cardinality+cardinality+knapsack,8,3, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,True,1,0.03618037031756507,0.9630882288342585,0.45483499999999977,0.9476,0.0224,True,True,5.0,0.7087864297628402,0.8022189046754272,0.03352499999999999,0.0711,0.0028,False,True,0.7087864297628402,0.03618037031756507
"['4*x_2 + 6*x_7 + 2*x_1 + 10*x_6 <= 7', 'x_0 + x_7 >= 1', 'x_1 + x_4 + x_5 + x_0 + x_7 <= 4']",knapsack+cardinality+cardinality,8,3, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,True,5,0.12294647302892472,0.9665912773901614,0.385490909090909,0.6216,0.0234,False,True,5.0,0.7357361040512721,0.8017776943072021,0.09727878787878785,0.1894,0.0039,False,True,0.7357361040512721,0.12294647302892472
"['5*x_0 + 10*x_6 + 1*x_2 + 9*x_4 + 6*x_7 <= 19', '7*x_0 + 7*x_4 + 10*x_5 + 2*x_3 <= 10', 'x_1 + x_6 + x_7 + x_2 + x_5 >= 3']",knapsack+cardinality+knapsack,8,3, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,True,5,0.8194641856352488,0.951829835604721,0.1363290322580645,0.2738,0.0,False,True,,,,,,,,False,0.8194641856352488,0.8194641856352488
"['3*x_5*x_5 + 1*x_5*x_6 + 3*x_5*x_1 + 5*x_6*x_6 + 2*x_6*x_1 + 2*x_1*x_1 <= 8', 'x_2 + x_4 + x_0 - x_7 - x_1 - x_5 == 0', 'x_4 + x_7 == 0']",cardinality+flow+quadratic_knapsack,8,3, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.0024442531002892387,0.9645111036219025,0.8488958333333334,0.9295,0.0001,True,True,5.0,0.8916073534223768,0.8511776826613404,0.022483333333333334,0.0606,0.0033,False,True,0.8916073534223768,0.0024442531002892387
"['1*x_5 + 9*x_4 + 5*x_1 + 2*x_2 + 10*x_0 <= 10', '10*x_4 + 8*x_3 + 10*x_1 <= 9']",knapsack+knapsack,6,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -2*x_0 x_3 + -5*x_0 x_4 + 4*x_0 x_5 + -2*x_1 + -5*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + -5*x_1 x_5 + -1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 2*x_3 + 3*x_3 x_4 + -1*x_3 x_5 + -4*x_4 + -2*x_4 x_5 + -2*x_5,True,2,0.021474688251813253,0.9699102489320466,0.45967142857142856,0.7669,0.0003,True,True,5.0,0.9145843912495507,0.8029461292578512,0.08949999999999991,0.1514,0.016,False,True,0.9145843912495507,0.021474688251813253
"['5*x_2 + 10*x_0 + 1*x_4 + 9*x_6 + 6*x_1 <= 19', 'x_1 + x_6 >= 0', 'x_2 + x_0 >= 1']",cardinality+cardinality+knapsack,8,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,True,5,0.29983531302875943,0.82578502935918,0.3702842105263158,0.5943,0.0117,False,True,5.0,0.9446150516139137,0.8445199782162899,0.2317973684210527,0.403,0.0029,False,True,0.9446150516139137,0.29983531302875943
"['1*x_3*x_3 + 5*x_3*x_1 + 4*x_3*x_4 + 2*x_1*x_1 + 2*x_1*x_4 + 2*x_4*x_4 <= 8', 'x_0 + x_7 + x_2 == 2', 'x_3 + x_0 + x_4 + x_1 <= 1']",cardinality+quadratic_knapsack+cardinality,8,3, 1*x_0 + -3*x_0 x_1 + -5*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + -4*x_0 x_5 + -5*x_0 x_6 + -2*x_0 x_7 + -2*x_1 + 2*x_1 x_4 + 4*x_1 x_5 + -2*x_1 x_6 + -4*x_1 x_7 + -1*x_2 + -5*x_2 x_4 + 4*x_2 x_5 + 2*x_2 x_6 + 2*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + 2*x_3 x_5 + 1*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + -1*x_4 x_5 + 1*x_4 x_6 + 4*x_4 x_7 + 3*x_5 + -2*x_5 x_6 + -2*x_5 x_7 + -5*x_6 + 1*x_6 x_7 + -3*x_7,True,1,0.0028144203291998967,0.9765697010893432,0.5045380952380952,0.8595,0.0124,True,True,5.0,0.9785976429118051,0.8733034986852439,0.04106666666666666,0.0947,0.0036,False,True,0.9785976429118051,0.0028144203291998967
"['2*x_0 + 10*x_6 + 4*x_5 <= 6', '3*x_2 + 1*x_4 + 4*x_0 + 8*x_6 <= 7', '4*x_6 + 6*x_3 + 2*x_0 + 10*x_2 <= 7']",knapsack+knapsack+knapsack,7,3, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,True,1,0.012712739242447747,0.9771417829558495,0.6365739130434783,1.0,0.2354,True,True,5.0,0.9795829851759804,0.8015345718956551,0.08570869565217393,0.1905,0.0069,False,True,0.9795829851759804,0.012712739242447747
"['1*x_1 + 6*x_5 + 9*x_2 + 8*x_3 + 9*x_6 <= 18', 'x_2 + x_3 + x_0 + x_5 <= 2', 'x_2 + x_6 + x_4 == 2']",knapsack+cardinality+cardinality,7,3, -5*x_0 + 1*x_0 x_1 + 4*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + 4*x_1 x_5 + 4*x_1 x_6 + 1*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_6 + -3*x_3 + 1*x_3 x_4 + -5*x_3 x_6 + -4*x_4 + 1*x_4 x_5 + -3*x_4 x_6 + 3*x_5 + -1*x_5 x_6 + 1*x_6,True,1,0.032886962758170234,0.91179363672936,0.3919310344827586,0.9631,0.0001,True,True,5.0,1.0500207016203138,0.8361735684515095,0.09893448275862067,0.1895,0.0096,False,True,1.0500207016203138,0.032886962758170234
"['2*x_0 + 10*x_2 + 4*x_4 <= 6', '4*x_1 + 5*x_3 + 3*x_0 + 7*x_4 + 6*x_2 <= 11', 'x_2 + x_0 == 0']",knapsack+knapsack+cardinality,5,3, -3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + -4*x_1 + -1*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -5*x_2 + 4*x_2 x_3 + 1*x_2 x_4 + -2*x_3 + -4*x_3 x_4 + 1*x_4,True,1,0.013226170672310723,0.9718044731304024,0.5014499999999998,1.0,0.0029,True,True,5.0,1.1008610475725598,0.8265182969302874,0.06846999999999998,0.1834,0.0259,False,True,1.1008610475725598,0.013226170672310723
"['2*x_4*x_4 + 5*x_4*x_5 + 2*x_4*x_6 + 2*x_5*x_5 + 1*x_5*x_6 + 1*x_6*x_6 <= 7', 'x_1 + x_2 + x_6 + x_5 + x_4 == 2', 'x_4 + x_1 + x_6 <= 0']",cardinality+quadratic_knapsack+cardinality,8,3, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,5,0.5071559854348501,0.9437958135262622,0.08261764705882355,0.1706,0.0057,False,True,5.0,1.101145370470153,0.8550284546854003,0.010735294117647056,0.0324,0.0035,False,True,1.101145370470153,0.5071559854348501
"['5*x_1*x_1 + 3*x_1*x_3 + 5*x_1*x_5 + 4*x_3*x_3 + 5*x_3*x_5 + 3*x_5*x_5 <= 14', 'x_0 + x_1 + x_4 + x_5 + x_3 >= 3']",cardinality+quadratic_knapsack,6,2, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,True,1,0.008570804728402031,0.8726849654489206,0.3974777777777777,0.8709,0.0401,True,True,5.0,1.2912376958794063,0.8737074042847597,0.17107777777777777,0.3675,0.0156,False,True,1.2912376958794063,0.008570804728402031
"['2*x_7*x_7 + 5*x_7*x_0 + 2*x_7*x_6 + 2*x_0*x_0 + 1*x_0*x_6 + 1*x_6*x_6 <= 7', '7*x_1 + 10*x_7 + 9*x_2 <= 8', 'x_5 + x_4 + x_1 <= 0']",quadratic_knapsack+cardinality+knapsack,8,3, 1*x_0 + -3*x_0 x_1 + -5*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + -4*x_0 x_5 + -5*x_0 x_6 + -2*x_0 x_7 + -2*x_1 + 2*x_1 x_4 + 4*x_1 x_5 + -2*x_1 x_6 + -4*x_1 x_7 + -1*x_2 + -5*x_2 x_4 + 4*x_2 x_5 + 2*x_2 x_6 + 2*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + 2*x_3 x_5 + 1*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + -1*x_4 x_5 + 1*x_4 x_6 + 4*x_4 x_7 + 3*x_5 + -2*x_5 x_6 + -2*x_5 x_7 + -5*x_6 + 1*x_6 x_7 + -3*x_7,True,1,0.005672103497717115,0.9686230500851558,0.44343125,0.8599,0.1493,True,True,5.0,1.3021169318755468,0.7999111663183799,0.014837499999999998,0.032,0.0041,False,True,1.3021169318755468,0.005672103497717115
"['4*x_2 + 6*x_1 + 1*x_0 + 1*x_4 <= 6', '5*x_3*x_3 + 3*x_3*x_4 + 5*x_3*x_2 + 4*x_4*x_4 + 5*x_4*x_2 + 3*x_2*x_2 <= 14', 'x_4 + x_5 + x_3 + x_1 == 1']",cardinality+quadratic_knapsack+knapsack,6,3, 4*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -4*x_0 x_4 + 1*x_0 x_5 + 3*x_1 + 1*x_1 x_2 + -3*x_1 x_3 + -5*x_1 x_4 + -2*x_1 x_5 + -2*x_2 + -4*x_2 x_3 + -3*x_2 x_4 + 2*x_2 x_5 + -5*x_3 + -2*x_3 x_4 + 4*x_4 + -5*x_5,True,1,0.02440238336722056,0.9421340183016967,0.31410000000000005,0.9943,0.0056,True,True,5.0,1.3052472969558504,0.8657124714067523,0.07659999999999997,0.208,0.0176,False,True,1.3052472969558504,0.02440238336722056
"['1*x_3 + 6*x_4 + 9*x_5 + 8*x_0 + 9*x_2 <= 18', '4*x_3 + 5*x_2 + 3*x_1 + 7*x_4 + 6*x_0 <= 11']",knapsack+knapsack,6,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,True,1,0.012861627141634623,0.9576112965941467,0.27702666666666664,0.9997,0.0,True,True,5.0,1.446508866349856,0.8377958010696859,0.14885333333333312,0.4106,0.0171,False,True,1.446508866349856,0.012861627141634623
"['3*x_3*x_3 + 1*x_3*x_1 + 3*x_3*x_0 + 1*x_1*x_1 + 4*x_1*x_0 + 3*x_0*x_0 <= 5', '5*x_1*x_1 + 1*x_1*x_2 + 2*x_1*x_0 + 5*x_2*x_2 + 1*x_2*x_0 + 3*x_0*x_0 <= 6']",quadratic_knapsack+quadratic_knapsack,4,2, 1*x_0 + -4*x_0 x_1 + 3*x_0 x_2 + 1*x_0 x_3 + -3*x_1 x_2 + -5*x_1 x_3 + -3*x_2 + -5*x_2 x_3 + -3*x_3,True,1,0.006987010704146491,0.9730195612486756,0.21881666666666663,0.9937,0.0028,True,True,5.0,1.5671322723892,0.8462302545146919,0.16566666666666668,0.4339,0.0661,False,True,1.5671322723892,0.006987010704146491
"['3*x_3*x_3 + 1*x_3*x_2 + 3*x_3*x_4 + 5*x_2*x_2 + 2*x_2*x_4 + 2*x_4*x_4 <= 8', 'x_0 + x_1 + x_2 + x_6 >= 0', 'x_4 + x_6 + x_1 - x_3 == 0']",flow+cardinality+quadratic_knapsack,7,3, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,True,1,0.04015237318144904,0.9321816562188051,0.3122781250000002,1.0,0.0439,True,True,5.0,1.6905009504159292,0.8435163045736255,0.061690625000000006,0.1645,0.0105,False,True,1.6905009504159292,0.04015237318144904
"['1*x_3*x_3 + 5*x_3*x_1 + 1*x_3*x_5 + 3*x_1*x_1 + 3*x_1*x_5 + 5*x_5*x_5 <= 10', '6*x_5 + 7*x_1 + 8*x_4 + 9*x_2 + 5*x_0 <= 14', 'x_2 + x_4 + x_3 <= 0']",knapsack+cardinality+quadratic_knapsack,6,3, -5*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_5 + 3*x_2 + -4*x_2 x_4 + 2*x_2 x_5 + 3*x_3 + 2*x_3 x_4 + -1*x_3 x_5 + 4*x_4 + 2*x_5,True,1,0.05025699549251132,0.973319860123792,0.2700499999999998,0.9721,0.0,True,True,5.0,1.8614244275622898,0.8505876124053962,0.05129999999999996,0.0991,0.0155,False,True,1.8614244275622898,0.05025699549251132
"['1*x_6 + 9*x_5 + 5*x_0 + 2*x_1 + 10*x_3 <= 10', '8*x_3 + 5*x_1 + 7*x_6 + 4*x_2 <= 11', 'x_3 + x_4 + x_5 + x_6 + x_0 >= 0']",cardinality+knapsack+knapsack,7,3, -1*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -2*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + 2*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + 3*x_1 x_6 + -1*x_2 + -5*x_2 x_3 + -2*x_2 x_4 + 2*x_2 x_5 + -1*x_2 x_6 + 2*x_3 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + -2*x_4 x_6 + -1*x_5 x_6 + -5*x_6,True,5,1.9370242289039823,0.8795692332111033,0.21854761904761902,0.4698,0.0,False,True,,,,,,,,False,1.9370242289039823,1.9370242289039823
