task_id,constraints_hash,constraint_type,n_x,n_c,qubo_string,families,n_qubits_pc,n_slack_pc,n_struct_pc,n_pen_pc,has_vcg_pc,vcg_missing_pc,sp_total_pc,sp_1q_pc,sp_2q_pc,sp_gates_pc,vcg_sp_gates_pc,layer_total_pc,layer_1q_pc,layer_2q_pc,layer_gates_pc,vcg_layer_gates_pc,n_qubits_p,n_slack_p,sp_total_p,sp_1q_p,sp_2q_p,sp_gates_p,layer_total_p,layer_1q_p,layer_2q_p,layer_gates_p
91,"['1*x_3*x_3 + 4*x_3*x_2 + 1*x_3*x_1 + 5*x_3*x_5 + 2*x_2*x_2 + 3*x_2*x_1 + 3*x_2*x_5 + 5*x_1*x_1 + 4*x_1*x_5 + 5*x_5*x_5 <= 22', 'x_1 + x_3 + x_4 == 2']",cardinality+quadratic_knapsack,6,2, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,"['cardinality', 'quadratic_knapsack']",11,5,1,1,False,False,17,7,9,"{'Hadamard': 5, 'X': 2, 'CNOT': 5, 'CRY': 3, 'CSWAP': 1, 'SWAP': 1}",{},1456,662,794,"{'CNOT': 794, 'RZ': 648, 'RY': 6, 'RX': 8}",{},11,5,5,5,0,{'Hadamard': 5},674,674,794,"{'CNOT': 794, 'RZ': 663, 'RX': 11}"
92,"['4*x_1*x_1 + 1*x_1*x_0 + 4*x_1*x_7 + 3*x_1*x_5 + 4*x_0*x_0 + 5*x_0*x_7 + 4*x_0*x_5 + 3*x_7*x_7 + 5*x_7*x_5 + 5*x_5*x_5 <= 24', '4*x_7 + 2*x_5 + 10*x_3 + 8*x_6 <= 13', 'x_0 + x_5 + x_7 - x_2 == 0']",quadratic_knapsack+flow+knapsack,8,3, 1*x_0 + -3*x_0 x_1 + -5*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + -4*x_0 x_5 + -5*x_0 x_6 + -2*x_0 x_7 + -2*x_1 + 2*x_1 x_4 + 4*x_1 x_5 + -2*x_1 x_6 + -4*x_1 x_7 + -1*x_2 + -5*x_2 x_4 + 4*x_2 x_5 + 2*x_2 x_6 + 2*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + 2*x_3 x_5 + 1*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + -1*x_4 x_5 + 1*x_4 x_6 + 4*x_4 x_7 + 3*x_5 + -2*x_5 x_6 + -2*x_5 x_7 + -5*x_6 + 1*x_6 x_7 + -3*x_7,"['quadratic_knapsack', 'flow', 'knapsack']",17,9,1,2,False,False,18,10,8,"{'Hadamard': 9, 'RY': 1, 'CRY': 2, 'CNOT': 5, 'SWAP': 1}",{},1659,783,876,"{'CNOT': 876, 'RZ': 762, 'RY': 8, 'RX': 13}",{},17,9,9,9,0,{'Hadamard': 9},801,801,880,"{'CNOT': 880, 'RZ': 784, 'RX': 17}"
93,"['5*x_3*x_3 + 3*x_3*x_4 + 1*x_3*x_1 + 5*x_3*x_2 + 3*x_4*x_4 + 1*x_4*x_1 + 4*x_4*x_2 + 5*x_1*x_1 + 5*x_1*x_2 + 1*x_2*x_2 <= 20', 'x_2 + x_5 + x_4 - x_0 - x_3 == 0', 'x_3 + x_5 + x_1 + x_0 <= 1']",flow+cardinality+quadratic_knapsack,6,3, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -2*x_0 x_3 + -5*x_0 x_4 + 4*x_0 x_5 + -2*x_1 + -5*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + -5*x_1 x_5 + -1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 2*x_3 + 3*x_3 x_4 + -1*x_3 x_5 + -4*x_4 + -2*x_4 x_5 + -2*x_5,"['flow', 'cardinality', 'quadratic_knapsack']",12,6,1,2,False,False,24,7,16,"{'Hadamard': 6, 'RY': 1, 'CRY': 4, 'CNOT': 10, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},1529,707,822,"{'CNOT': 822, 'RZ': 690, 'RY': 10, 'RX': 7}",{},12,6,6,6,0,{'Hadamard': 6},737,737,832,"{'CNOT': 832, 'RZ': 725, 'RX': 12}"
94,"['2*x_3*x_3 + 5*x_3*x_2 + 4*x_3*x_0 + 4*x_3*x_1 + 3*x_3*x_4 + 4*x_2*x_2 + 4*x_2*x_0 + 1*x_2*x_1 + 2*x_2*x_4 + 3*x_0*x_0 + 1*x_0*x_1 + 4*x_0*x_4 + 3*x_1*x_1 + 4*x_1*x_4 + 3*x_4*x_4 <= 16', 'x_0 + x_2 + x_3 + x_1 + x_4 >= 2', 'x_3 + x_0 + x_1 == 0']",cardinality+cardinality+quadratic_knapsack,5,3, 2*x_0 + -1*x_0 x_2 + -4*x_0 x_3 + 1*x_0 x_4 + -5*x_1 + -2*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -5*x_3 x_4 + 3*x_4,"['cardinality', 'cardinality', 'quadratic_knapsack']",12,7,1,2,False,False,7,7,0,{'Hadamard': 7},{},3231,1385,1846,"{'CNOT': 1846, 'RZ': 1370, 'RY': 6, 'RX': 9}",{},12,7,7,7,0,{'Hadamard': 7},1394,1394,1846,"{'CNOT': 1846, 'RZ': 1382, 'RX': 12}"
95,"['1*x_5*x_5 + 5*x_5*x_0 + 2*x_5*x_3 + 2*x_5*x_6 + 3*x_0*x_0 + 2*x_0*x_3 + 3*x_0*x_6 + 2*x_3*x_3 + 4*x_3*x_6 + 5*x_6*x_6 <= 13', 'x_3 + x_7 + x_4 - x_6 - x_0 == 0']",quadratic_knapsack+flow,8,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,"['quadratic_knapsack', 'flow']",12,4,1,1,False,False,22,5,16,"{'Hadamard': 4, 'RY': 1, 'CRY': 4, 'CNOT': 10, 'SWAP': 2, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1}",{},1360,612,748,"{'CNOT': 748, 'RZ': 595, 'RY': 10, 'RX': 7}",{},12,4,4,4,0,{'Hadamard': 4},642,642,758,"{'CNOT': 758, 'RZ': 630, 'RX': 12}"
96,"['1*x_6*x_6 + 4*x_6*x_1 + 1*x_6*x_0 + 5*x_6*x_4 + 2*x_1*x_1 + 3*x_1*x_0 + 3*x_1*x_4 + 5*x_0*x_0 + 4*x_0*x_4 + 5*x_4*x_4 <= 22', 'x_4 + x_6 + x_1 + x_2 + x_5 <= 1', 'x_5 + x_6 + x_1 + x_4 <= 2']",quadratic_knapsack+cardinality+cardinality,7,3, -4*x_0 + -1*x_0 x_1 + 4*x_0 x_2 + 2*x_0 x_3 + -5*x_0 x_4 + 2*x_0 x_5 + -5*x_0 x_6 + 3*x_1 + 3*x_1 x_2 + 4*x_1 x_4 + 3*x_1 x_5 + -2*x_1 x_6 + -5*x_2 + 2*x_2 x_3 + -5*x_2 x_4 + 1*x_2 x_5 + 3*x_2 x_6 + -5*x_3 + -4*x_3 x_4 + 4*x_3 x_5 + 1*x_3 x_6 + -4*x_4 + -5*x_4 x_5 + -5*x_4 x_6 + -3*x_5 x_6 + 3*x_6,"['quadratic_knapsack', 'cardinality', 'cardinality']",14,7,1,2,False,False,22,8,14,"{'Hadamard': 7, 'RY': 1, 'CRY': 4, 'SWAP': 2, 'CNOT': 8}",{},1599,735,861,"{'CNOT': 848, 'RZ': 713, 'RY': 2, 'CRY': 8, 'SWAP': 4, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 9}",{},15,8,8,8,0,{'Hadamard': 8},785,785,862,"{'CNOT': 862, 'RZ': 770, 'RX': 15}"
97,"['x_1 + x_3 + x_4 + x_2 == 4', 'x_4 + x_1 + x_2 + x_0 >= 1']",cardinality+cardinality,5,2, -2*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + -5*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -4*x_1 x_4 + -2*x_2 + -4*x_2 x_3 + -1*x_2 x_4 + -5*x_3 + -5*x_3 x_4,"['cardinality', 'cardinality']",7,2,1,1,False,False,6,6,0,"{'Hadamard': 2, 'X': 4}",{},141,83,58,"{'CNOT': 58, 'RZ': 72, 'RY': 8, 'RX': 3}",{},7,2,2,2,0,{'Hadamard': 2},105,105,62,"{'CNOT': 62, 'RZ': 98, 'RX': 7}"
98,"['2*x_1*x_1 + 5*x_1*x_3 + 4*x_1*x_0 + 4*x_1*x_5 + 3*x_1*x_6 + 4*x_3*x_3 + 4*x_3*x_0 + 1*x_3*x_5 + 2*x_3*x_6 + 3*x_0*x_0 + 1*x_0*x_5 + 4*x_0*x_6 + 3*x_5*x_5 + 4*x_5*x_6 + 3*x_6*x_6 <= 16', '2*x_4 + 2*x_0 + 9*x_2 + 10*x_5 + 4*x_1 <= 18', 'x_5 + x_2 + x_6 == 1']",quadratic_knapsack+assignment+knapsack,7,3, -1*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -2*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + 2*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + 3*x_1 x_6 + -1*x_2 + -5*x_2 x_3 + -2*x_2 x_4 + 2*x_2 x_5 + -1*x_2 x_6 + 2*x_3 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + -2*x_4 x_6 + -1*x_5 x_6 + -5*x_6,"['quadratic_knapsack', 'assignment', 'knapsack']",17,10,1,2,False,False,15,11,4,"{'Hadamard': 10, 'X': 1, 'CNOT': 2, 'CRY': 2}",{},3395,1481,1914,"{'CNOT': 1914, 'RZ': 1461, 'RY': 6, 'RX': 14}",{},17,10,10,10,0,{'Hadamard': 10},1493,1493,1914,"{'CNOT': 1914, 'RZ': 1476, 'RX': 17}"
99,"['x_0 + x_5 <= 1', 'x_4 + x_6 + x_5 + x_3 + x_1 <= 5', 'x_6 + x_0 >= 1']",cardinality+cardinality+cardinality,7,3, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,"['cardinality', 'cardinality', 'cardinality']",11,4,1,2,False,False,9,5,4,"{'Hadamard': 4, 'RY': 1, 'CRY': 1, 'SWAP': 1, 'CNOT': 2}",{},269,158,111,"{'CNOT': 106, 'RZ': 142, 'RY': 2, 'CRY': 2, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 9}",{},12,5,5,5,0,{'Hadamard': 5},169,169,108,"{'CNOT': 108, 'RZ': 157, 'RX': 12}"
100,"['2*x_5 + 10*x_1 + 4*x_2 <= 6', 'x_4 - x_3 - x_1 - x_0 == 0']",knapsack+flow,6,2, 4*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -4*x_0 x_4 + 1*x_0 x_5 + 3*x_1 + 1*x_1 x_2 + -3*x_1 x_3 + -5*x_1 x_4 + -2*x_1 x_5 + -2*x_2 + -4*x_2 x_3 + -3*x_2 x_4 + 2*x_2 x_5 + -5*x_3 + -2*x_3 x_4 + 4*x_4 + -5*x_5,"['knapsack', 'flow']",9,3,1,1,False,False,12,4,8,"{'Hadamard': 3, 'RY': 1, 'CRY': 2, 'CNOT': 5, 'SWAP': 1}",{},153,89,64,"{'CNOT': 64, 'RZ': 76, 'RY': 8, 'RX': 5}",{},9,3,3,3,0,{'Hadamard': 3},107,107,68,"{'CNOT': 68, 'RZ': 98, 'RX': 9}"
101,"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_4 + 2*x_0*x_2 + 5*x_1*x_1 + 4*x_1*x_4 + 3*x_1*x_2 + 5*x_4*x_4 + 4*x_4*x_2 + 2*x_2*x_2 <= 18', 'x_3 - x_4 - x_2 == 0']",quadratic_knapsack+flow,5,2, 4*x_0 + -3*x_0 x_1 + -2*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + 4*x_1 x_2 + 2*x_1 x_4 + 4*x_2 + 1*x_2 x_3 + -4*x_2 x_4 + -3*x_3 + -1*x_3 x_4 + -4*x_4,"['quadratic_knapsack', 'flow']",10,5,1,1,False,False,11,6,5,"{'Hadamard': 5, 'RY': 1, 'CRY': 1, 'CNOT': 3, 'SWAP': 1}",{},1442,656,786,"{'CNOT': 786, 'RZ': 643, 'RY': 6, 'RX': 7}",{},10,5,5,5,0,{'Hadamard': 5},665,665,786,"{'CNOT': 786, 'RZ': 655, 'RX': 10}"
102,"['x_3 + x_6 + x_2 + x_0 + x_4 <= 4', 'x_5 + x_2 + x_0 + x_6 + x_4 <= 5']",cardinality+cardinality,7,2, 3*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + -4*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -4*x_1 x_4 + 1*x_1 x_6 + 3*x_2 + 3*x_2 x_3 + 1*x_2 x_4 + -1*x_2 x_5 + -4*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -5*x_3 x_6 + -5*x_4 + -3*x_4 x_5 + 4*x_4 x_6 + -4*x_5 + -3*x_5 x_6 + 4*x_6,"['cardinality', 'cardinality']",10,3,1,1,False,False,39,4,29,"{'Hadamard': 3, 'RY': 1, 'CRY': 7, 'SWAP': 2, 'CNOT': 20, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6}",{},306,142,149,"{'CNOT': 130, 'RZ': 124, 'RY': 2, 'CRY': 14, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 12, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 5}",{},13,6,6,6,0,{'Hadamard': 6},237,237,146,"{'CNOT': 146, 'RZ': 224, 'RX': 13}"
103,"['4*x_4*x_4 + 4*x_4*x_2 + 1*x_4*x_0 + 5*x_4*x_1 + 5*x_2*x_2 + 5*x_2*x_0 + 5*x_2*x_1 + 1*x_0*x_0 + 4*x_0*x_1 + 1*x_1*x_1 <= 11', '6*x_5 + 7*x_4 + 8*x_0 + 9*x_2 + 5*x_1 <= 14', 'x_2 + x_1 + x_4 + x_3 + x_5 <= 0']",knapsack+quadratic_knapsack+cardinality,6,3, 1*x_0 + 4*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -3*x_0 x_4 + -1*x_1 + -5*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + -1*x_2 + 4*x_2 x_4 + -5*x_2 x_5 + 3*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + 2*x_5,"['knapsack', 'quadratic_knapsack', 'cardinality']",14,8,1,2,False,False,8,8,0,{'Hadamard': 8},{},1512,724,785,"{'CNOT': 784, 'RZ': 704, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 9}",{},14,8,8,8,0,{'Hadamard': 8},753,753,804,"{'CNOT': 804, 'RZ': 739, 'RX': 14}"
104,"['x_1 + x_0 + x_2 >= 0', 'x_2 + x_1 + x_0 >= 2']",cardinality+cardinality,3,2, 3*x_0 + 1*x_0 x_2 + -3*x_1 + -1*x_1 x_2 + -4*x_2,"['cardinality', 'cardinality']",4,1,1,1,True,True,1,1,0,{'Hadamard': 1},{},51,35,16,"{'CNOT': 16, 'RZ': 31, 'RX': 4}",{},6,3,3,3,0,{'Hadamard': 3},72,72,36,"{'CNOT': 36, 'RZ': 66, 'RX': 6}"
105,"['x_0 + x_3 + x_2 >= 3', 'x_2 + x_5 + x_3 >= 2', 'x_3 + x_7 + x_4 + x_2 == 2']",cardinality+cardinality+cardinality,8,3, -5*x_0 + 4*x_0 x_1 + 3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 3*x_0 x_6 + 2*x_0 x_7 + -1*x_1 + 2*x_1 x_2 + -5*x_1 x_3 + 1*x_1 x_4 + 2*x_1 x_5 + 2*x_1 x_6 + -4*x_1 x_7 + 4*x_2 + -1*x_2 x_3 + -3*x_2 x_4 + 3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 x_4 + 1*x_3 x_5 + -4*x_3 x_6 + -2*x_3 x_7 + -3*x_4 + 1*x_4 x_6 + -3*x_4 x_7 + -3*x_5 + 2*x_5 x_6 + 1*x_5 x_7 + 3*x_6 + 4*x_6 x_7 + 4*x_7,"['cardinality', 'cardinality', 'cardinality']",9,1,1,2,False,False,19,3,14,"{'Hadamard': 1, 'X': 2, 'CNOT': 8, 'CRY': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'CSWAP': 1, 'SWAP': 2}",{},162,86,76,"{'CNOT': 76, 'RZ': 73, 'RY': 8, 'RX': 5}",{},9,1,1,1,0,{'Hadamard': 1},108,108,80,"{'CNOT': 80, 'RZ': 99, 'RX': 9}"
106,"['7*x_3 + 7*x_1 + 10*x_2 + 2*x_5 <= 10', 'x_4 + x_3 + x_5 + x_1 <= 4']",knapsack+cardinality,6,2, -5*x_0 + -4*x_0 x_1 + -3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -4*x_0 x_5 + -3*x_1 + -1*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -2*x_2 + -1*x_2 x_3 + -4*x_2 x_4 + 4*x_3 + -5*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + -5*x_5,"['knapsack', 'cardinality']",10,4,1,1,False,False,28,5,20,"{'Hadamard': 4, 'RY': 1, 'CRY': 6, 'SWAP': 2, 'CNOT': 12, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3}",{},267,136,123,"{'CNOT': 106, 'RZ': 119, 'RY': 2, 'CRY': 12, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 6}",{},13,7,7,7,0,{'Hadamard': 7},209,209,124,"{'CNOT': 124, 'RZ': 196, 'RX': 13}"
107,"['1*x_3*x_3 + 1*x_3*x_0 + 3*x_3*x_1 + 2*x_3*x_5 + 1*x_0*x_0 + 2*x_0*x_1 + 3*x_0*x_5 + 2*x_1*x_1 + 3*x_1*x_5 + 3*x_5*x_5 <= 7', 'x_2 + x_0 + x_3 >= 3', 'x_3 + x_4 + x_1 == 1']",cardinality+quadratic_knapsack+cardinality,6,3, -2*x_0 x_1 + -2*x_0 x_2 + -4*x_0 x_3 + 2*x_0 x_4 + -4*x_0 x_5 + 1*x_1 + 3*x_1 x_2 + 1*x_1 x_3 + -1*x_1 x_4 + 3*x_1 x_5 + -4*x_2 + -1*x_2 x_3 + -3*x_2 x_5 + -4*x_3 + 4*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + 2*x_4 x_5 + -2*x_5,"['cardinality', 'quadratic_knapsack', 'cardinality']",9,3,1,2,False,False,8,4,4,"{'Hadamard': 3, 'X': 1, 'CNOT': 2, 'CRY': 2}",{},1195,543,652,"{'CNOT': 652, 'RZ': 531, 'RY': 6, 'RX': 6}",{},9,3,3,3,0,{'Hadamard': 3},555,555,652,"{'CNOT': 652, 'RZ': 546, 'RX': 9}"
108,"['9*x_1 + 9*x_2 + 4*x_7 + 1*x_0 <= 9', 'x_2 + x_0 + x_7 + x_3 <= 4', 'x_5 + x_0 + x_7 + x_2 + x_1 <= 5']",knapsack+cardinality+cardinality,8,3, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,"['knapsack', 'cardinality', 'cardinality']",15,7,1,2,False,False,44,8,30,"{'Hadamard': 7, 'RY': 1, 'CRY': 8, 'SWAP': 2, 'CNOT': 20, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6}",{},460,234,211,"{'CNOT': 190, 'RZ': 211, 'RY': 2, 'CRY': 16, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 12, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 10}",{},18,10,10,10,0,{'Hadamard': 10},329,329,206,"{'CNOT': 206, 'RZ': 311, 'RX': 18}"
109,"['2*x_0 + 10*x_2 + 4*x_4 <= 6', '4*x_1 + 5*x_3 + 3*x_0 + 7*x_4 + 6*x_2 <= 11', 'x_2 + x_0 == 0']",knapsack+knapsack+cardinality,5,3, -3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + -4*x_1 + -1*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -5*x_2 + 4*x_2 x_3 + 1*x_2 x_4 + -2*x_3 + -4*x_3 x_4 + 1*x_4,"['knapsack', 'knapsack', 'cardinality']",12,7,1,2,False,False,7,7,0,{'Hadamard': 7},{},338,212,126,"{'CNOT': 126, 'RZ': 198, 'RY': 4, 'RX': 10}",{},12,7,7,7,0,{'Hadamard': 7},215,215,124,"{'CNOT': 124, 'RZ': 203, 'RX': 12}"
110,"['1*x_3 + 10*x_5 + 3*x_1 + 5*x_2 + 1*x_7 <= 12', 'x_1 + x_0 + x_3 + x_4 + x_6 >= 5']",cardinality+knapsack,8,2, 2*x_0 + 3*x_0 x_1 + -2*x_0 x_3 + -1*x_0 x_4 + 3*x_0 x_5 + 4*x_0 x_6 + -5*x_0 x_7 + 4*x_1 + 2*x_1 x_2 + -4*x_1 x_3 + -2*x_1 x_4 + -4*x_1 x_5 + -3*x_1 x_6 + -2*x_1 x_7 + -4*x_2 x_3 + 2*x_2 x_4 + 3*x_2 x_5 + 1*x_2 x_6 + -4*x_2 x_7 + 1*x_3 + -1*x_3 x_4 + 3*x_3 x_5 + -1*x_3 x_6 + -5*x_4 + -4*x_4 x_5 + -5*x_4 x_6 + -3*x_4 x_7 + 3*x_5 + 4*x_5 x_6 + -3*x_5 x_7 + -3*x_7,"['cardinality', 'knapsack']",12,4,1,1,False,False,9,9,0,"{'Hadamard': 4, 'X': 5}",{},286,164,122,"{'CNOT': 122, 'RZ': 157, 'RX': 7}",{},12,4,4,4,0,{'Hadamard': 4},209,209,142,"{'CNOT': 142, 'RZ': 197, 'RX': 12}"
111,"['5*x_1*x_1 + 1*x_1*x_0 + 3*x_1*x_4 + 1*x_1*x_2 + 4*x_0*x_0 + 1*x_0*x_4 + 5*x_0*x_2 + 4*x_4*x_4 + 2*x_4*x_2 + 3*x_2*x_2 <= 19', 'x_2 + x_1 + x_4 + x_0 + x_3 <= 3']",cardinality+quadratic_knapsack,5,2, -3*x_0 + -1*x_0 x_2 + -5*x_0 x_3 + 2*x_0 x_4 + 1*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -2*x_2 + -2*x_2 x_3 + 1*x_2 x_4 + 1*x_3 + -2*x_3 x_4 + -2*x_4,"['cardinality', 'quadratic_knapsack']",10,5,1,1,False,False,37,6,26,"{'Hadamard': 5, 'RY': 1, 'CRY': 6, 'SWAP': 2, 'CNOT': 18, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 5}",{},1507,661,833,"{'CNOT': 816, 'RZ': 643, 'RY': 2, 'CRY': 12, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 10, 'X': 10, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=4,num_zero_ctrl=0)': 1, 'RX': 5}",{},12,7,7,7,0,{'Hadamard': 7},732,732,822,"{'CNOT': 822, 'RZ': 720, 'RX': 12}"
112,"['10*x_1 + 1*x_0 + 9*x_2 <= 7', '5*x_3*x_3 + 1*x_3*x_0 + 2*x_3*x_1 + 5*x_0*x_0 + 1*x_0*x_1 + 3*x_1*x_1 <= 6', 'x_1*x_0 == 0']",independent_set+quadratic_knapsack+knapsack,4,3, -3*x_0 + -3*x_0 x_2 + -3*x_0 x_3 + -5*x_1 + -4*x_1 x_2 + -2*x_2 + 3*x_2 x_3 + -2*x_3,"['independent_set', 'quadratic_knapsack', 'knapsack']",10,6,1,2,False,False,11,7,4,"{'Hadamard': 6, 'RY': 1, 'CRY': 1, 'SWAP': 1, 'CNOT': 2}",{},535,284,251,"{'CNOT': 246, 'RZ': 269, 'RY': 2, 'CRY': 2, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 8}",{},10,6,6,6,0,{'Hadamard': 6},282,282,244,"{'CNOT': 244, 'RZ': 272, 'RX': 10}"
