task_id,constraints_hash,constraint_type,n_x,n_c,qubo_string,families,n_qubits_pc,n_slack_pc,n_struct_pc,n_pen_pc,has_vcg_pc,vcg_missing_pc,sp_total_pc,sp_1q_pc,sp_2q_pc,sp_gates_pc,vcg_sp_gates_pc,layer_total_pc,layer_1q_pc,layer_2q_pc,layer_gates_pc,vcg_layer_gates_pc,n_qubits_p,n_slack_p,sp_total_p,sp_1q_p,sp_2q_p,sp_gates_p,layer_total_p,layer_1q_p,layer_2q_p,layer_gates_p
76,"['6*x_3 + 7*x_4 + 8*x_5 + 9*x_6 + 5*x_7 <= 14', 'x_0 + x_1 + x_2 == 1']",cardinality+knapsack,8,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,"['cardinality', 'knapsack']",8,0,2,0,True,False,508,156,352,"{'X': 1, 'CNOT': 350, 'CRY': 2, 'Hadamard': 5, 'RZ': 120, 'RX': 30}","{'Hadamard': 5, 'CNOT': 348, 'RZ': 120, 'RX': 30}",1109,355,754,"{'CNOT': 754, 'RZ': 274, 'RY': 6, 'RX': 65, 'Hadamard': 10}","{'Hadamard': 10, 'CNOT': 696, 'RZ': 240, 'RX': 60}",12,4,4,4,0,{'Hadamard': 4},187,187,130,"{'CNOT': 130, 'RZ': 175, 'RX': 12}"
77,"['2*x_0*x_0 + 5*x_0*x_1 + 4*x_0*x_2 + 4*x_0*x_3 + 3*x_0*x_4 + 4*x_1*x_1 + 4*x_1*x_2 + 1*x_1*x_3 + 2*x_1*x_4 + 3*x_2*x_2 + 1*x_2*x_3 + 4*x_2*x_4 + 3*x_3*x_3 + 4*x_3*x_4 + 3*x_4*x_4 <= 16', '3*x_5 + 8*x_6 + 3*x_7 <= 5']",quadratic_knapsack+knapsack,8,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,"['quadratic_knapsack', 'knapsack']",8,0,2,0,True,False,1180,346,834,"{'Hadamard': 8, 'CNOT': 834, 'RZ': 283, 'RX': 55}","{'Hadamard': 8, 'CNOT': 834, 'RZ': 283, 'RX': 55}",2454,734,1720,"{'CNOT': 1720, 'RZ': 600, 'RX': 118, 'Hadamard': 16}","{'Hadamard': 16, 'CNOT': 1668, 'RZ': 566, 'RX': 110}",16,8,8,8,0,{'Hadamard': 8},1387,1387,1862,"{'CNOT': 1862, 'RZ': 1371, 'RX': 16}"
78,"['1*x_0 + 6*x_1 + 9*x_2 + 8*x_3 + 9*x_4 <= 18', 'x_5 + x_6 >= 2']",knapsack+cardinality,7,2, -5*x_0 + 1*x_0 x_1 + 4*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + 4*x_1 x_5 + 4*x_1 x_6 + 1*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_6 + -3*x_3 + 1*x_3 x_4 + -5*x_3 x_6 + -4*x_4 + 1*x_4 x_5 + -3*x_4 x_6 + 3*x_5 + -1*x_5 x_6 + 1*x_6,"['knapsack', 'cardinality']",7,0,2,0,True,False,141,43,98,"{'X': 2, 'Hadamard': 5, 'CNOT': 98, 'RZ': 31, 'RX': 5}","{'Hadamard': 5, 'CNOT': 98, 'RZ': 31, 'RX': 5}",346,112,234,"{'CNOT': 234, 'RZ': 87, 'RX': 15, 'Hadamard': 10}","{'Hadamard': 10, 'CNOT': 196, 'RZ': 62, 'RX': 10}",12,5,5,5,0,{'Hadamard': 5},199,199,130,"{'CNOT': 130, 'RZ': 187, 'RX': 12}"
79,"['2*x_0*x_0 + 4*x_0*x_1 + 5*x_0*x_2 + 1*x_0*x_3 + 4*x_0*x_4 + 2*x_1*x_1 + 4*x_1*x_2 + 4*x_1*x_3 + 1*x_1*x_4 + 2*x_2*x_2 + 3*x_2*x_3 + 3*x_2*x_4 + 3*x_3*x_3 + 2*x_3*x_4 + 1*x_4*x_4 <= 19', 'x_5 + x_6 == 2']",quadratic_knapsack+cardinality,7,2, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,"['quadratic_knapsack', 'cardinality']",7,0,2,0,True,False,34,3,26,"{'X': 2, 'RY': 1, 'CRY': 6, 'SWAP': 2, 'CNOT': 18, 'CC_RY': 5, 'CSWAP': 0}","{'RY': 1, 'CRY': 6, 'SWAP': 2, 'CNOT': 18, 'CC_RY': 5, 'CSWAP': 0}",144,38,96,"{'CNOT': 80, 'RZ': 27, 'RY': 6, 'RX': 5, 'CRY': 12, 'SWAP': 4, 'CC_RY': 10, 'CSWAP': 0}","{'RY': 2, 'CRY': 12, 'SWAP': 4, 'CNOT': 36, 'CC_RY': 10, 'CSWAP': 0}",12,5,5,5,0,{'Hadamard': 5},1326,1326,1822,"{'CNOT': 1822, 'RZ': 1314, 'RX': 12}"
80,"['x_0 + x_1 + x_2 + x_3 <= 4', 'x_4 + x_5 + x_6 <= 3']",cardinality+cardinality,7,2, -1*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -2*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + 2*x_1 + 2*x_1 x_2 + -1*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + 3*x_1 x_6 + -1*x_2 + -5*x_2 x_3 + -2*x_2 x_4 + 2*x_2 x_5 + -1*x_2 x_6 + 2*x_3 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + -2*x_4 x_6 + -1*x_5 x_6 + -5*x_6,"['cardinality', 'cardinality']",7,0,2,0,False,False,37,2,31,"{'RY': 2, 'CRY': 10, 'SWAP': 3, 'CNOT': 18, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 4}",{},159,46,102,"{'CNOT': 74, 'RZ': 26, 'RY': 4, 'CRY': 20, 'SWAP': 6, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 8, 'X': 14, 'PhaseShift': 2, 'CRZ': 2, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 2, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1}",{},12,5,5,5,0,{'Hadamard': 5},155,155,100,"{'CNOT': 100, 'RZ': 143, 'RX': 12}"
81,"['3*x_0 + 8*x_1 + 3*x_2 <= 5', '5*x_3*x_3 + 1*x_3*x_4 + 2*x_3*x_5 + 5*x_4*x_4 + 1*x_4*x_5 + 3*x_5*x_5 <= 6']",knapsack+quadratic_knapsack,6,2, -2*x_0 + -4*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 1*x_1 x_3 + -2*x_1 x_4 + -5*x_2 x_3 + 4*x_2 x_4 + 3*x_2 x_5 + 3*x_3 + -3*x_3 x_4 + 2*x_3 x_5 + -1*x_4 + 2*x_4 x_5 + 3*x_5,"['knapsack', 'quadratic_knapsack']",6,0,2,0,True,False,111,54,57,"{'Hadamard': 3, 'CNOT': 54, 'RZ': 35, 'RX': 15, 'RY': 1, 'CRY': 2, 'SWAP': 1, 'CC_RY': 0, 'CSWAP': 0}","{'Hadamard': 3, 'CNOT': 54, 'RZ': 35, 'RX': 15, 'RY': 1, 'CRY': 2, 'SWAP': 1, 'CC_RY': 0, 'CSWAP': 0}",273,133,140,"{'CNOT': 134, 'RZ': 89, 'RX': 36, 'Hadamard': 6, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'CC_RY': 0, 'CSWAP': 0}","{'Hadamard': 6, 'CNOT': 108, 'RZ': 70, 'RX': 30, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'CC_RY': 0, 'CSWAP': 0}",12,6,6,6,0,{'Hadamard': 6},292,292,260,"{'CNOT': 260, 'RZ': 280, 'RX': 12}"
82,"['x_0 + x_1 == 1', 'x_2 + x_3 + x_4 + x_5 + x_6 == 3']",assignment+cardinality,7,2, -4*x_0 + -1*x_0 x_1 + 4*x_0 x_2 + 2*x_0 x_3 + -5*x_0 x_4 + 2*x_0 x_5 + -5*x_0 x_6 + 3*x_1 + 3*x_1 x_2 + 4*x_1 x_4 + 3*x_1 x_5 + -2*x_1 x_6 + -5*x_2 + 2*x_2 x_3 + -5*x_2 x_4 + 1*x_2 x_5 + 3*x_2 x_6 + -5*x_3 + -4*x_3 x_4 + 4*x_3 x_5 + 1*x_3 x_6 + -4*x_4 + -5*x_4 x_5 + -5*x_4 x_6 + -3*x_5 x_6 + 3*x_6,"['assignment', 'cardinality']",7,0,2,0,False,False,34,4,24,"{'X': 4, 'CNOT': 15, 'CRY': 7, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3, 'CSWAP': 3, 'SWAP': 2}",{},95,41,54,"{'CNOT': 54, 'RZ': 27, 'RY': 14}",{},7,0,0,0,0,{},81,81,62,"{'CNOT': 62, 'RZ': 74, 'RX': 7}"
83,"['9*x_3 + 2*x_4 + 1*x_5 + 9*x_6 + 6*x_7 <= 13', 'x_0 + x_1 + x_2 == 0']",cardinality+knapsack,8,2, 4*x_0 + 1*x_0 x_1 + -3*x_0 x_2 + -4*x_0 x_3 + -5*x_0 x_4 + -2*x_0 x_5 + -1*x_0 x_6 + 2*x_0 x_7 + -4*x_1 + 1*x_1 x_2 + 3*x_1 x_3 + 3*x_1 x_4 + -1*x_1 x_5 + -1*x_1 x_6 + -1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + -3*x_2 x_4 + 4*x_2 x_5 + -2*x_2 x_6 + -3*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + -5*x_3 x_5 + -1*x_3 x_6 + -2*x_3 x_7 + -1*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -5*x_4 x_7 + -4*x_5 + -5*x_5 x_6 + 3*x_5 x_7 + 4*x_6 + -1*x_6 x_7 + 4*x_7,"['cardinality', 'knapsack']",8,0,2,0,True,False,44,32,12,"{'Hadamard': 5, 'CNOT': 12, 'RZ': 12, 'RX': 15}","{'Hadamard': 5, 'CNOT': 12, 'RZ': 12, 'RX': 15}",197,111,86,"{'CNOT': 86, 'RZ': 60, 'RY': 6, 'RX': 35, 'Hadamard': 10}","{'Hadamard': 10, 'CNOT': 24, 'RZ': 24, 'RX': 30}",12,4,4,4,0,{'Hadamard': 4},186,186,134,"{'CNOT': 134, 'RZ': 174, 'RX': 12}"
84,"['5*x_0*x_0 + 1*x_0*x_1 + 2*x_0*x_2 + 5*x_1*x_1 + 1*x_1*x_2 + 3*x_2*x_2 <= 6', '5*x_3*x_3 + 3*x_3*x_4 + 1*x_3*x_5 + 5*x_3*x_6 + 3*x_4*x_4 + 1*x_4*x_5 + 4*x_4*x_6 + 5*x_5*x_5 + 5*x_5*x_6 + 1*x_6*x_6 <= 20']",quadratic_knapsack+quadratic_knapsack,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,"['quadratic_knapsack', 'quadratic_knapsack']",7,0,2,0,True,False,383,138,245,"{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 242, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 105, 'RX': 28}","{'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 242, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 105, 'RX': 28}",834,308,526,"{'CNOT': 520, 'RZ': 235, 'RX': 63, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 8}","{'RY': 2, 'CRY': 4, 'SWAP': 2, 'CNOT': 484, 'CC_RY': 0, 'CSWAP': 0, 'Hadamard': 8, 'RZ': 210, 'RX': 56}",15,8,8,8,0,{'Hadamard': 8},873,873,1002,"{'CNOT': 1002, 'RZ': 858, 'RX': 15}"
85,"['4*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 5*x_1*x_1 + 5*x_1*x_2 + 5*x_1*x_3 + 1*x_2*x_2 + 4*x_2*x_3 + 1*x_3*x_3 <= 11', 'x_4*x_5 == 0']",quadratic_knapsack+independent_set,6,2, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,"['quadratic_knapsack', 'independent_set']",6,0,2,0,True,False,226,96,130,"{'RY': 1, 'CRY': 1, 'SWAP': 1, 'CNOT': 128, 'Hadamard': 4, 'RZ': 63, 'RX': 28}","{'Hadamard': 4, 'CNOT': 126, 'RZ': 63, 'RX': 28}",498,217,281,"{'CNOT': 276, 'RZ': 142, 'RY': 2, 'CRY': 2, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1, 'RX': 60, 'Hadamard': 8}","{'Hadamard': 8, 'CNOT': 252, 'RZ': 126, 'RX': 56}",10,4,4,4,0,{'Hadamard': 4},590,590,708,"{'CNOT': 708, 'RZ': 580, 'RX': 10}"
86,"['4*x_3 + 6*x_4 + 1*x_5 + 1*x_6 <= 6', '5*x_0*x_0 + 3*x_0*x_1 + 5*x_0*x_2 + 4*x_1*x_1 + 5*x_1*x_2 + 3*x_2*x_2 <= 14']",quadratic_knapsack+knapsack,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,"['quadratic_knapsack', 'knapsack']",7,0,2,0,True,False,281,100,180,"{'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 176, 'CC_RY': 1, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 75, 'RX': 20}","{'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 176, 'CC_RY': 1, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 75, 'RX': 20}",630,232,396,"{'CNOT': 388, 'RZ': 175, 'RX': 47, 'RY': 2, 'CRY': 6, 'SWAP': 2, 'CC_RY': 2, 'CSWAP': 0, 'Hadamard': 8}","{'RY': 2, 'CRY': 6, 'SWAP': 2, 'CNOT': 352, 'CC_RY': 2, 'CSWAP': 0, 'Hadamard': 8, 'RZ': 150, 'RX': 40}",14,7,7,7,0,{'Hadamard': 7},361,361,324,"{'CNOT': 324, 'RZ': 347, 'RX': 14}"
87,"['x_0 + x_1 + x_2 == 1', 'x_3 + x_4 + x_5 + x_6 <= 4']",cardinality+cardinality,7,2, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,"['cardinality', 'cardinality']",7,0,2,0,False,False,29,2,24,"{'X': 1, 'CNOT': 14, 'CRY': 8, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3, 'SWAP': 2, 'RY': 1}",{},136,43,85,"{'CNOT': 68, 'RZ': 26, 'RY': 8, 'CRY': 12, 'SWAP': 4, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 6, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1}",{},10,3,3,3,0,{'Hadamard': 3},128,128,86,"{'CNOT': 86, 'RZ': 118, 'RX': 10}"
88,"['1*x_5*x_5 + 5*x_5*x_6 + 4*x_5*x_7 + 2*x_6*x_6 + 2*x_6*x_7 + 2*x_7*x_7 <= 8', 'x_0 + x_1 + x_2 + x_3 + x_4 == 3']",cardinality+quadratic_knapsack,8,2, 1*x_0 + -3*x_0 x_1 + -5*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + -4*x_0 x_5 + -5*x_0 x_6 + -2*x_0 x_7 + -2*x_1 + 2*x_1 x_4 + 4*x_1 x_5 + -2*x_1 x_6 + -4*x_1 x_7 + -1*x_2 + -5*x_2 x_4 + 4*x_2 x_5 + 2*x_2 x_6 + 2*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + 2*x_3 x_5 + 1*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + -1*x_4 x_5 + 1*x_4 x_6 + 4*x_4 x_7 + 3*x_5 + -2*x_5 x_6 + -2*x_5 x_7 + -5*x_6 + 1*x_6 x_7 + -3*x_7,"['cardinality', 'quadratic_knapsack']",8,0,2,0,True,False,43,4,32,"{'X': 3, 'CNOT': 20, 'CRY': 9, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 3, 'CSWAP': 3, 'SWAP': 3, 'RY': 1, 'CC_RY': 1}","{'RY': 1, 'CRY': 3, 'SWAP': 1, 'CNOT': 6, 'CC_RY': 1, 'CSWAP': 0}",130,48,80,"{'CNOT': 72, 'RZ': 33, 'RY': 12, 'RX': 3, 'CRY': 6, 'SWAP': 2, 'CC_RY': 2, 'CSWAP': 0}","{'RY': 2, 'CRY': 6, 'SWAP': 2, 'CNOT': 12, 'CC_RY': 2, 'CSWAP': 0}",12,4,4,4,0,{'Hadamard': 4},330,330,316,"{'CNOT': 316, 'RZ': 318, 'RX': 12}"
89,"['3*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 5*x_1*x_1 + 2*x_1*x_2 + 2*x_2*x_2 <= 8', 'x_3 + x_4 + x_5 + x_6 == 3']",quadratic_knapsack+cardinality,7,2, 3*x_0 x_2 + 3*x_0 x_3 + 3*x_0 x_4 + -1*x_0 x_5 + 4*x_0 x_6 + -2*x_1 + -2*x_1 x_3 + 2*x_1 x_4 + -5*x_1 x_5 + 3*x_1 x_6 + 1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 1*x_2 x_6 + 4*x_3 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_4 + 3*x_4 x_5 + -1*x_4 x_6 + -4*x_5 + 2*x_5 x_6 + -1*x_6,"['quadratic_knapsack', 'cardinality']",7,0,2,0,True,False,46,16,27,"{'X': 3, 'CNOT': 21, 'CRY': 5, 'C(RY, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'CSWAP': 2, 'SWAP': 1, 'Hadamard': 3, 'RZ': 7, 'RX': 3}","{'Hadamard': 3, 'CNOT': 10, 'RZ': 7, 'RX': 3}",125,61,64,"{'CNOT': 64, 'RZ': 38, 'RY': 8, 'RX': 9, 'Hadamard': 6}","{'Hadamard': 6, 'CNOT': 20, 'RZ': 14, 'RX': 6}",11,4,4,4,0,{'Hadamard': 4},306,306,294,"{'CNOT': 294, 'RZ': 295, 'RX': 11}"
90,"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 2*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 5*x_3*x_3 <= 22', '7*x_4 + 7*x_5 + 10*x_6 + 2*x_7 <= 10']",quadratic_knapsack+knapsack,8,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,"['quadratic_knapsack', 'knapsack']",8,0,2,0,True,False,292,100,189,"{'RY': 1, 'CRY': 5, 'SWAP': 2, 'CNOT': 182, 'CC_RY': 3, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 75, 'RX': 20}","{'RY': 1, 'CRY': 5, 'SWAP': 2, 'CNOT': 182, 'CC_RY': 3, 'CSWAP': 0, 'Hadamard': 4, 'RZ': 75, 'RX': 20}",678,242,430,"{'CNOT': 416, 'RZ': 184, 'RX': 48, 'RY': 2, 'CRY': 10, 'SWAP': 4, 'CC_RY': 6, 'CSWAP': 0, 'Hadamard': 8}","{'RY': 2, 'CRY': 10, 'SWAP': 4, 'CNOT': 364, 'CC_RY': 6, 'CSWAP': 0, 'Hadamard': 8, 'RZ': 150, 'RX': 40}",17,9,9,9,0,{'Hadamard': 9},780,780,870,"{'CNOT': 870, 'RZ': 763, 'RX': 17}"
91,"['3*x_4*x_4 + 1*x_4*x_5 + 3*x_4*x_6 + 4*x_4*x_7 + 5*x_5*x_5 + 4*x_5*x_6 + 2*x_5*x_7 + 2*x_6*x_6 + 4*x_6*x_7 + 4*x_7*x_7 <= 17', 'x_0 + x_1 + x_2 + x_3 <= 1']",cardinality+quadratic_knapsack,8,2, -5*x_0 + 4*x_0 x_1 + 3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 3*x_0 x_6 + 2*x_0 x_7 + -1*x_1 + 2*x_1 x_2 + -5*x_1 x_3 + 1*x_1 x_4 + 2*x_1 x_5 + 2*x_1 x_6 + -4*x_1 x_7 + 4*x_2 + -1*x_2 x_3 + -3*x_2 x_4 + 3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 x_4 + 1*x_3 x_5 + -4*x_3 x_6 + -2*x_3 x_7 + -3*x_4 + 1*x_4 x_6 + -3*x_4 x_7 + -3*x_5 + 2*x_5 x_6 + 1*x_5 x_7 + 3*x_6 + 4*x_6 x_7 + 4*x_7,"['cardinality', 'quadratic_knapsack']",8,0,2,0,True,False,31,2,27,"{'RY': 2, 'CRY': 7, 'SWAP': 4, 'CNOT': 16, 'CC_RY': 2, 'CSWAP': 0}","{'RY': 1, 'CRY': 4, 'SWAP': 2, 'CNOT': 10, 'CC_RY': 2, 'CSWAP': 0}",160,49,105,"{'CNOT': 82, 'RZ': 32, 'RY': 4, 'CRY': 14, 'SWAP': 8, 'X': 8, 'PhaseShift': 1, 'CRZ': 1, 'C(RZ, num_ctrl_wires=2,num_zero_ctrl=0)': 1, 'C(RZ, num_ctrl_wires=3,num_zero_ctrl=0)': 1, 'RX': 4, 'CC_RY': 4, 'CSWAP': 0}","{'RY': 2, 'CRY': 8, 'SWAP': 4, 'CNOT': 20, 'CC_RY': 4, 'CSWAP': 0}",14,6,6,6,0,{'Hadamard': 6},715,715,832,"{'CNOT': 832, 'RZ': 701, 'RX': 14}"
92,"['x_0 + x_1 + x_2 + x_3 >= 4', 'x_4 + x_5 <= 2']",cardinality+cardinality,6,2, -2*x_0 x_1 + -2*x_0 x_2 + -4*x_0 x_3 + 2*x_0 x_4 + -4*x_0 x_5 + 1*x_1 + 3*x_1 x_2 + 1*x_1 x_3 + -1*x_1 x_4 + 3*x_1 x_5 + -4*x_2 + -1*x_2 x_3 + -3*x_2 x_5 + -4*x_3 + 4*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + 2*x_4 x_5 + -2*x_5,"['cardinality', 'cardinality']",6,0,2,0,False,False,10,5,5,"{'X': 4, 'RY': 1, 'CRY': 2, 'SWAP': 1, 'CNOT': 2}",{},66,27,39,"{'CNOT': 32, 'RZ': 20, 'RY': 2, 'CRY': 4, 'SWAP': 2, 'X': 4, 'PhaseShift': 1, 'CRZ': 1}",{},8,2,2,2,0,{'Hadamard': 2},80,80,52,"{'CNOT': 52, 'RZ': 72, 'RX': 8}"
